Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A13004_001,SE_A13004_002,SE_A13004_003,SE_A13004_004,SE_A13004_005,SE_A13004_006,SE_A13004_007
"06037573003","Census Tract 5730.03, Los Angeles County, California","ACSSF","ca","140","00","0006185",,,,,"06","037",,,"573003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573003","Census Tract 5730.03",,,,1785,83,73,19,115,265,1230
"06037573004","Census Tract 5730.04, Los Angeles County, California","ACSSF","ca","140","00","0006186",,,,,"06","037",,,"573004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573004","Census Tract 5730.04",,,,4977,218,317,261,306,507,3368
"06037573101","Census Tract 5731.01, Los Angeles County, California","ACSSF","ca","140","00","0006187",,,,,"06","037",,,"573101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573101","Census Tract 5731.01",,,,4480,358,78,298,922,138,2686
"06037573102","Census Tract 5731.02, Los Angeles County, California","ACSSF","ca","140","00","0006188",,,,,"06","037",,,"573102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573102","Census Tract 5731.02",,,,2795,610,0,188,163,45,1789
"06037573201","Census Tract 5732.01, Los Angeles County, California","ACSSF","ca","140","00","0006189",,,,,"06","037",,,"573201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573201","Census Tract 5732.01",,,,4409,222,312,643,727,656,1849
"06037573202","Census Tract 5732.02, Los Angeles County, California","ACSSF","ca","140","00","0006190",,,,,"06","037",,,"573202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573202","Census Tract 5732.02",,,,6647,390,309,362,998,305,4283
"06037573300","Census Tract 5733, Los Angeles County, California","ACSSF","ca","140","00","0006191",,,,,"06","037",,,"573300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573300","Census Tract 5733",,,,4161,504,380,372,563,720,1622
"06037573401","Census Tract 5734.01, Los Angeles County, California","ACSSF","ca","140","00","0006192",,,,,"06","037",,,"573401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573401","Census Tract 5734.01",,,,1561,133,92,57,111,35,1133
"06037573402","Census Tract 5734.02, Los Angeles County, California","ACSSF","ca","140","00","0006193",,,,,"06","037",,,"573402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573402","Census Tract 5734.02",,,,6999,297,531,357,518,1203,4093
"06037573403","Census Tract 5734.03, Los Angeles County, California","ACSSF","ca","140","00","0006194",,,,,"06","037",,,"573403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573403","Census Tract 5734.03",,,,3174,129,156,68,41,72,2708
"06037573601","Census Tract 5736.01, Los Angeles County, California","ACSSF","ca","140","00","0006195",,,,,"06","037",,,"573601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573601","Census Tract 5736.01",,,,6322,250,0,0,73,131,5868
"06037573700","Census Tract 5737, Los Angeles County, California","ACSSF","ca","140","00","0006196",,,,,"06","037",,,"573700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573700","Census Tract 5737",,,,5157,65,29,99,96,135,4733
"06037573800","Census Tract 5738, Los Angeles County, California","ACSSF","ca","140","00","0006197",,,,,"06","037",,,"573800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573800","Census Tract 5738",,,,4359,163,41,65,49,147,3894
"06037573902","Census Tract 5739.02, Los Angeles County, California","ACSSF","ca","140","00","0006198",,,,,"06","037",,,"573902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037573902","Census Tract 5739.02",,,,2012,37,16,0,39,27,1893
"06037574000","Census Tract 5740, Los Angeles County, California","ACSSF","ca","140","00","0006199",,,,,"06","037",,,"574000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574000","Census Tract 5740",,,,5182,166,9,34,1,160,4812
"06037574100","Census Tract 5741, Los Angeles County, California","ACSSF","ca","140","00","0006200",,,,,"06","037",,,"574100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574100","Census Tract 5741",,,,5211,42,7,105,44,200,4813
"06037574201","Census Tract 5742.01, Los Angeles County, California","ACSSF","ca","140","00","0006201",,,,,"06","037",,,"574201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574201","Census Tract 5742.01",,,,3089,45,38,11,22,154,2819
"06037574202","Census Tract 5742.02, Los Angeles County, California","ACSSF","ca","140","00","0006202",,,,,"06","037",,,"574202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574202","Census Tract 5742.02",,,,2089,22,46,48,115,141,1717
"06037574300","Census Tract 5743, Los Angeles County, California","ACSSF","ca","140","00","0006203",,,,,"06","037",,,"574300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574300","Census Tract 5743",,,,6166,54,0,46,176,166,5724
"06037574400","Census Tract 5744, Los Angeles County, California","ACSSF","ca","140","00","0006204",,,,,"06","037",,,"574400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574400","Census Tract 5744",,,,5790,113,61,36,55,455,5070
"06037574500","Census Tract 5745, Los Angeles County, California","ACSSF","ca","140","00","0006205",,,,,"06","037",,,"574500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574500","Census Tract 5745",,,,6735,171,48,0,381,116,6019
"06037574602","Census Tract 5746.02, Los Angeles County, California","ACSSF","ca","140","00","0006206",,,,,"06","037",,,"574602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574602","Census Tract 5746.02",,,,1311,6,38,0,47,72,1148
"06037574800","Census Tract 5748, Los Angeles County, California","ACSSF","ca","140","00","0006207",,,,,"06","037",,,"574800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574800","Census Tract 5748",,,,3130,271,27,12,125,89,2606
"06037574901","Census Tract 5749.01, Los Angeles County, California","ACSSF","ca","140","00","0006208",,,,,"06","037",,,"574901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574901","Census Tract 5749.01",,,,3849,265,11,30,14,70,3459
"06037574902","Census Tract 5749.02, Los Angeles County, California","ACSSF","ca","140","00","0006209",,,,,"06","037",,,"574902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037574902","Census Tract 5749.02",,,,4906,1421,115,194,430,32,2714
"06037575001","Census Tract 5750.01, Los Angeles County, California","ACSSF","ca","140","00","0006210",,,,,"06","037",,,"575001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575001","Census Tract 5750.01",,,,4295,208,201,53,542,110,3181
"06037575002","Census Tract 5750.02, Los Angeles County, California","ACSSF","ca","140","00","0006211",,,,,"06","037",,,"575002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575002","Census Tract 5750.02",,,,4174,244,158,156,281,205,3130
"06037575101","Census Tract 5751.01, Los Angeles County, California","ACSSF","ca","140","00","0006212",,,,,"06","037",,,"575101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575101","Census Tract 5751.01",,,,4210,678,217,381,671,480,1783
"06037575102","Census Tract 5751.02, Los Angeles County, California","ACSSF","ca","140","00","0006213",,,,,"06","037",,,"575102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575102","Census Tract 5751.02",,,,4311,444,104,460,946,460,1897
"06037575103","Census Tract 5751.03, Los Angeles County, California","ACSSF","ca","140","00","0006214",,,,,"06","037",,,"575103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575103","Census Tract 5751.03",,,,5211,287,119,226,553,1052,2974
"06037575201","Census Tract 5752.01, Los Angeles County, California","ACSSF","ca","140","00","0006215",,,,,"06","037",,,"575201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575201","Census Tract 5752.01",,,,4971,694,191,374,472,762,2478
"06037575202","Census Tract 5752.02, Los Angeles County, California","ACSSF","ca","140","00","0006216",,,,,"06","037",,,"575202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575202","Census Tract 5752.02",,,,3851,534,77,294,771,510,1665
"06037575300","Census Tract 5753, Los Angeles County, California","ACSSF","ca","140","00","0006217",,,,,"06","037",,,"575300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575300","Census Tract 5753",,,,4299,415,533,355,1127,352,1517
"06037575401","Census Tract 5754.01, Los Angeles County, California","ACSSF","ca","140","00","0006218",,,,,"06","037",,,"575401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575401","Census Tract 5754.01",,,,4685,383,250,605,838,691,1918
"06037575402","Census Tract 5754.02, Los Angeles County, California","ACSSF","ca","140","00","0006219",,,,,"06","037",,,"575402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575402","Census Tract 5754.02",,,,3878,423,333,255,575,943,1349
"06037575801","Census Tract 5758.01, Los Angeles County, California","ACSSF","ca","140","00","0006220",,,,,"06","037",,,"575801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575801","Census Tract 5758.01",,,,2270,207,175,282,541,168,897
"06037575802","Census Tract 5758.02, Los Angeles County, California","ACSSF","ca","140","00","0006221",,,,,"06","037",,,"575802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575802","Census Tract 5758.02",,,,5128,695,476,162,1032,560,2203
"06037575803","Census Tract 5758.03, Los Angeles County, California","ACSSF","ca","140","00","0006222",,,,,"06","037",,,"575803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575803","Census Tract 5758.03",,,,3140,256,63,893,490,288,1150
"06037575901","Census Tract 5759.01, Los Angeles County, California","ACSSF","ca","140","00","0006223",,,,,"06","037",,,"575901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575901","Census Tract 5759.01",,,,3675,589,146,260,534,429,1717
"06037575902","Census Tract 5759.02, Los Angeles County, California","ACSSF","ca","140","00","0006224",,,,,"06","037",,,"575902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037575902","Census Tract 5759.02",,,,4851,413,94,207,692,171,3274
"06037576001","Census Tract 5760.01, Los Angeles County, California","ACSSF","ca","140","00","0006225",,,,,"06","037",,,"576001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576001","Census Tract 5760.01",,,,5082,209,112,122,88,287,4264
"06037576200","Census Tract 5762, Los Angeles County, California","ACSSF","ca","140","00","0006226",,,,,"06","037",,,"576200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576200","Census Tract 5762",,,,5049,654,315,242,483,529,2826
"06037576301","Census Tract 5763.01, Los Angeles County, California","ACSSF","ca","140","00","0006227",,,,,"06","037",,,"576301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576301","Census Tract 5763.01",,,,4658,507,366,398,400,872,2115
"06037576302","Census Tract 5763.02, Los Angeles County, California","ACSSF","ca","140","00","0006228",,,,,"06","037",,,"576302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576302","Census Tract 5763.02",,,,3193,407,73,231,793,455,1234
"06037576401","Census Tract 5764.01, Los Angeles County, California","ACSSF","ca","140","00","0006229",,,,,"06","037",,,"576401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576401","Census Tract 5764.01",,,,4578,510,152,385,671,756,2104
"06037576402","Census Tract 5764.02, Los Angeles County, California","ACSSF","ca","140","00","0006230",,,,,"06","037",,,"576402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576402","Census Tract 5764.02",,,,4701,617,197,362,1054,485,1986
"06037576403","Census Tract 5764.03, Los Angeles County, California","ACSSF","ca","140","00","0006231",,,,,"06","037",,,"576403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576403","Census Tract 5764.03",,,,5277,465,231,301,1037,682,2561
"06037576501","Census Tract 5765.01, Los Angeles County, California","ACSSF","ca","140","00","0006232",,,,,"06","037",,,"576501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576501","Census Tract 5765.01",,,,3125,238,286,226,443,645,1287
"06037576502","Census Tract 5765.02, Los Angeles County, California","ACSSF","ca","140","00","0006233",,,,,"06","037",,,"576502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576502","Census Tract 5765.02",,,,5111,349,155,202,553,820,3032
"06037576503","Census Tract 5765.03, Los Angeles County, California","ACSSF","ca","140","00","0006234",,,,,"06","037",,,"576503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576503","Census Tract 5765.03",,,,3843,298,66,55,144,567,2713
"06037576601","Census Tract 5766.01, Los Angeles County, California","ACSSF","ca","140","00","0006235",,,,,"06","037",,,"576601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576601","Census Tract 5766.01",,,,3868,361,58,64,393,236,2756
"06037576602","Census Tract 5766.02, Los Angeles County, California","ACSSF","ca","140","00","0006236",,,,,"06","037",,,"576602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576602","Census Tract 5766.02",,,,4784,507,97,336,210,306,3328
"06037576700","Census Tract 5767, Los Angeles County, California","ACSSF","ca","140","00","0006237",,,,,"06","037",,,"576700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576700","Census Tract 5767",,,,3994,186,9,48,137,305,3309
"06037576801","Census Tract 5768.01, Los Angeles County, California","ACSSF","ca","140","00","0006238",,,,,"06","037",,,"576801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576801","Census Tract 5768.01",,,,3780,361,33,132,336,308,2610
"06037576802","Census Tract 5768.02, Los Angeles County, California","ACSSF","ca","140","00","0006239",,,,,"06","037",,,"576802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576802","Census Tract 5768.02",,,,3937,184,28,95,578,219,2833
"06037576901","Census Tract 5769.01, Los Angeles County, California","ACSSF","ca","140","00","0006240",,,,,"06","037",,,"576901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576901","Census Tract 5769.01",,,,5142,386,439,507,313,681,2816
"06037576903","Census Tract 5769.03, Los Angeles County, California","ACSSF","ca","140","00","0006241",,,,,"06","037",,,"576903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576903","Census Tract 5769.03",,,,3371,367,52,476,476,413,1587
"06037576904","Census Tract 5769.04, Los Angeles County, California","ACSSF","ca","140","00","0006242",,,,,"06","037",,,"576904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037576904","Census Tract 5769.04",,,,3064,195,273,155,353,191,1897
"06037577000","Census Tract 5770, Los Angeles County, California","ACSSF","ca","140","00","0006243",,,,,"06","037",,,"577000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577000","Census Tract 5770",,,,6768,842,188,149,464,729,4396
"06037577100","Census Tract 5771, Los Angeles County, California","ACSSF","ca","140","00","0006244",,,,,"06","037",,,"577100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577100","Census Tract 5771",,,,7187,122,107,361,316,464,5817
"06037577200","Census Tract 5772, Los Angeles County, California","ACSSF","ca","140","00","0006245",,,,,"06","037",,,"577200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577200","Census Tract 5772",,,,5905,278,55,179,192,298,4903
"06037577300","Census Tract 5773, Los Angeles County, California","ACSSF","ca","140","00","0006246",,,,,"06","037",,,"577300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577300","Census Tract 5773",,,,5773,58,51,64,186,244,5170
"06037577400","Census Tract 5774, Los Angeles County, California","ACSSF","ca","140","00","0006247",,,,,"06","037",,,"577400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577400","Census Tract 5774",,,,2952,147,57,17,200,72,2459
"06037577501","Census Tract 5775.01, Los Angeles County, California","ACSSF","ca","140","00","0006248",,,,,"06","037",,,"577501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577501","Census Tract 5775.01",,,,3359,244,19,59,111,44,2882
"06037577504","Census Tract 5775.04, Los Angeles County, California","ACSSF","ca","140","00","0006249",,,,,"06","037",,,"577504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577504","Census Tract 5775.04",,,,1333,68,0,84,8,89,1084
"06037577602","Census Tract 5776.02, Los Angeles County, California","ACSSF","ca","140","00","0006250",,,,,"06","037",,,"577602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577602","Census Tract 5776.02",,,,3037,165,16,86,36,120,2614
"06037577604","Census Tract 5776.04, Los Angeles County, California","ACSSF","ca","140","00","0006251",,,,,"06","037",,,"577604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577604","Census Tract 5776.04",,,,1613,21,20,12,187,45,1328
"06037577605","Census Tract 5776.05, Los Angeles County, California","ACSSF","ca","140","00","0006252",,,,,"06","037",,,"577605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577605","Census Tract 5776.05",,,,4165,311,0,173,102,87,3492
"06037577606","Census Tract 5776.06, Los Angeles County, California","ACSSF","ca","140","00","0006253",,,,,"06","037",,,"577606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577606","Census Tract 5776.06",,,,3982,23,85,112,96,45,3621
"06037577700","Census Tract 5777, Los Angeles County, California","ACSSF","ca","140","00","0006254",,,,,"06","037",,,"577700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577700","Census Tract 5777",,,,4603,123,5,299,184,544,3448
"06037577800","Census Tract 5778, Los Angeles County, California","ACSSF","ca","140","00","0006255",,,,,"06","037",,,"577800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577800","Census Tract 5778",,,,4671,31,112,6,242,24,4256
"06037577900","Census Tract 5779, Los Angeles County, California","ACSSF","ca","140","00","0006256",,,,,"06","037",,,"577900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037577900","Census Tract 5779",,,,5557,147,99,307,274,330,4400
"06037578000","Census Tract 5780, Los Angeles County, California","ACSSF","ca","140","00","0006257",,,,,"06","037",,,"578000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037578000","Census Tract 5780",,,,6647,929,319,554,955,776,3114
"06037578100","Census Tract 5781, Los Angeles County, California","ACSSF","ca","140","00","0006258",,,,,"06","037",,,"578100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037578100","Census Tract 5781",,,,0,0,0,0,0,0,0
"06037599000","Census Tract 5990, Los Angeles County, California","ACSSF","ca","140","00","0006259",,,,,"06","037",,,"599000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037599000","Census Tract 5990",,,,3461,215,0,273,261,380,2332
"06037599100","Census Tract 5991, Los Angeles County, California","ACSSF","ca","140","00","0006260",,,,,"06","037",,,"599100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037599100","Census Tract 5991",,,,428,78,3,0,28,17,302
"06037600100","Census Tract 6001, Los Angeles County, California","ACSSF","ca","140","00","0006261",,,,,"06","037",,,"600100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600100","Census Tract 6001",,,,7310,478,944,554,994,935,3405
"06037600201","Census Tract 6002.01, Los Angeles County, California","ACSSF","ca","140","00","0006262",,,,,"06","037",,,"600201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600201","Census Tract 6002.01",,,,5217,553,613,504,697,1189,1661
"06037600202","Census Tract 6002.02, Los Angeles County, California","ACSSF","ca","140","00","0006263",,,,,"06","037",,,"600202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600202","Census Tract 6002.02",,,,7560,1100,891,295,1673,1404,2197
"06037600302","Census Tract 6003.02, Los Angeles County, California","ACSSF","ca","140","00","0006264",,,,,"06","037",,,"600302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600302","Census Tract 6003.02",,,,3266,125,115,91,599,217,2119
"06037600303","Census Tract 6003.03, Los Angeles County, California","ACSSF","ca","140","00","0006265",,,,,"06","037",,,"600303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600303","Census Tract 6003.03",,,,4234,368,363,251,840,786,1626
"06037600304","Census Tract 6003.04, Los Angeles County, California","ACSSF","ca","140","00","0006266",,,,,"06","037",,,"600304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600304","Census Tract 6003.04",,,,3993,196,304,507,693,574,1719
"06037600400","Census Tract 6004, Los Angeles County, California","ACSSF","ca","140","00","0006267",,,,,"06","037",,,"600400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600400","Census Tract 6004",,,,4181,406,225,171,194,387,2798
"06037600501","Census Tract 6005.01, Los Angeles County, California","ACSSF","ca","140","00","0006268",,,,,"06","037",,,"600501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600501","Census Tract 6005.01",,,,2712,60,0,86,383,172,2011
"06037600601","Census Tract 6006.01, Los Angeles County, California","ACSSF","ca","140","00","0006269",,,,,"06","037",,,"600601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600601","Census Tract 6006.01",,,,2446,129,18,19,132,211,1937
"06037600602","Census Tract 6006.02, Los Angeles County, California","ACSSF","ca","140","00","0006270",,,,,"06","037",,,"600602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600602","Census Tract 6006.02",,,,2648,312,158,189,522,383,1084
"06037600702","Census Tract 6007.02, Los Angeles County, California","ACSSF","ca","140","00","0006271",,,,,"06","037",,,"600702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600702","Census Tract 6007.02",,,,4633,330,23,176,515,110,3479
"06037600703","Census Tract 6007.03, Los Angeles County, California","ACSSF","ca","140","00","0006272",,,,,"06","037",,,"600703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600703","Census Tract 6007.03",,,,1671,87,9,33,170,58,1314
"06037600704","Census Tract 6007.04, Los Angeles County, California","ACSSF","ca","140","00","0006273",,,,,"06","037",,,"600704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600704","Census Tract 6007.04",,,,3271,172,139,130,94,120,2616
"06037600801","Census Tract 6008.01, Los Angeles County, California","ACSSF","ca","140","00","0006274",,,,,"06","037",,,"600801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600801","Census Tract 6008.01",,,,2930,68,2,194,104,102,2460
"06037600802","Census Tract 6008.02, Los Angeles County, California","ACSSF","ca","140","00","0006275",,,,,"06","037",,,"600802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600802","Census Tract 6008.02",,,,2706,143,18,98,120,108,2219
"06037600902","Census Tract 6009.02, Los Angeles County, California","ACSSF","ca","140","00","0006276",,,,,"06","037",,,"600902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600902","Census Tract 6009.02",,,,6257,488,329,259,988,805,3388
"06037600911","Census Tract 6009.11, Los Angeles County, California","ACSSF","ca","140","00","0006277",,,,,"06","037",,,"600911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600911","Census Tract 6009.11",,,,3381,149,28,170,203,137,2694
"06037600912","Census Tract 6009.12, Los Angeles County, California","ACSSF","ca","140","00","0006278",,,,,"06","037",,,"600912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037600912","Census Tract 6009.12",,,,4894,176,106,197,798,354,3263
"06037601001","Census Tract 6010.01, Los Angeles County, California","ACSSF","ca","140","00","0006279",,,,,"06","037",,,"601001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601001","Census Tract 6010.01",,,,2325,154,0,153,181,130,1707
"06037601002","Census Tract 6010.02, Los Angeles County, California","ACSSF","ca","140","00","0006280",,,,,"06","037",,,"601002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601002","Census Tract 6010.02",,,,5167,378,306,274,347,408,3454
"06037601100","Census Tract 6011, Los Angeles County, California","ACSSF","ca","140","00","0006281",,,,,"06","037",,,"601100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601100","Census Tract 6011",,,,6719,401,86,785,1608,619,3220
"06037601202","Census Tract 6012.02, Los Angeles County, California","ACSSF","ca","140","00","0006282",,,,,"06","037",,,"601202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601202","Census Tract 6012.02",,,,4107,190,7,87,491,267,3065
"06037601211","Census Tract 6012.11, Los Angeles County, California","ACSSF","ca","140","00","0006283",,,,,"06","037",,,"601211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601211","Census Tract 6012.11",,,,2838,91,97,304,551,254,1541
"06037601212","Census Tract 6012.12, Los Angeles County, California","ACSSF","ca","140","00","0006284",,,,,"06","037",,,"601212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601212","Census Tract 6012.12",,,,6172,329,112,825,1093,706,3107
"06037601301","Census Tract 6013.01, Los Angeles County, California","ACSSF","ca","140","00","0006285",,,,,"06","037",,,"601301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601301","Census Tract 6013.01",,,,1798,79,26,0,69,146,1478
"06037601302","Census Tract 6013.02, Los Angeles County, California","ACSSF","ca","140","00","0006286",,,,,"06","037",,,"601302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037601302","Census Tract 6013.02",,,,7104,287,520,215,758,269,5055
