Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10003_001,SE_A10002B_001,SE_A10002B_002,SE_A10002B_003,SE_A10002B_004,SE_A10002B_005,SE_A10002B_006,SE_A10002B_007,SE_A10002B_008,ACS21_5yr_B25009001,ACS21_5yr_B25009002,ACS21_5yr_B25009003,ACS21_5yr_B25009004,ACS21_5yr_B25009005,ACS21_5yr_B25009006,ACS21_5yr_B25009007,ACS21_5yr_B25009008,ACS21_5yr_B25009009,ACS21_5yr_B25009010,ACS21_5yr_B25009011,ACS21_5yr_B25009012,ACS21_5yr_B25009013,ACS21_5yr_B25009014,ACS21_5yr_B25009015,ACS21_5yr_B25009016,ACS21_5yr_B25009017,ACS21_5yr_B25009001s,ACS21_5yr_B25009002s,ACS21_5yr_B25009003s,ACS21_5yr_B25009004s,ACS21_5yr_B25009005s,ACS21_5yr_B25009006s,ACS21_5yr_B25009007s,ACS21_5yr_B25009008s,ACS21_5yr_B25009009s,ACS21_5yr_B25009010s,ACS21_5yr_B25009011s,ACS21_5yr_B25009012s,ACS21_5yr_B25009013s,ACS21_5yr_B25009014s,ACS21_5yr_B25009015s,ACS21_5yr_B25009016s,ACS21_5yr_B25009017s,ACS21_5yr_B19019001,ACS21_5yr_B19019002,ACS21_5yr_B19019003,ACS21_5yr_B19019004,ACS21_5yr_B19019005,ACS21_5yr_B19019006,ACS21_5yr_B19019007,ACS21_5yr_B19019008,ACS21_5yr_B19019001s,ACS21_5yr_B19019002s,ACS21_5yr_B19019003s,ACS21_5yr_B19019004s,ACS21_5yr_B19019005s,ACS21_5yr_B19019006s,ACS21_5yr_B19019007s,ACS21_5yr_B19019008s,ACS21_5yr_B25010001,ACS21_5yr_B25010002,ACS21_5yr_B25010003,ACS21_5yr_B25010001s,ACS21_5yr_B25010002s,ACS21_5yr_B25010003s
"06037480802","Census Tract 4808.02, Los Angeles County, California","ACSSF","ca","140","00","0005722",,,,,"06","037",,,"480802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480802","Census Tract 4808.02",,,,2.84,335,131,103,35,58,0,8,0,1127,792,86,323,142,138,46,53,4,335,131,103,35,58,0,8,0,70.90909,80,35.75758,79.39394,56.9697,49.09091,33.33333,36.9697,7.878788,65.45454,52.72727,35.15152,26.66667,32.12121,7.878788,7.878788,7.878788,74504,,71765,106402,,,,,19267.2727272727,,24125.4545454545,12650.9090909091,,,,,2.84,3.11,2.22,0.1878788,0.2606061,0.3090909
"06037480803","Census Tract 4808.03, Los Angeles County, California","ACSSF","ca","140","00","0005723",,,,,"06","037",,,"480803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480803","Census Tract 4808.03",,,,2.71,518,185,164,62,42,50,15,0,1206,688,142,307,61,81,67,18,12,518,185,164,62,42,50,15,0,57.57576,53.93939,35.75758,50.30303,23.63636,26.66667,27.87879,15.15152,10.30303,63.63636,38.78788,37.57576,43.0303,17.57576,24.84848,13.33333,7.878788,100159,,78958,161225,118942,100489,,,13757.5757575758,,24055.7575757576,8996.36363636364,19186.0606060606,38577.5757575758,,,2.71,2.87,2.5,0.1212121,0.2060606,0.2181818
"06037480804","Census Tract 4808.04, Los Angeles County, California","ACSSF","ca","140","00","0005724",,,,,"06","037",,,"480804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480804","Census Tract 4808.04",,,,2.79,1446,293,427,387,159,175,5,0,1846,400,68,167,88,44,33,0,0,1446,293,427,387,159,175,5,0,119.3939,83.0303,31.51515,69.69697,35.75758,24.24242,24.24242,11.51515,11.51515,123.6364,59.39394,72.12122,100,53.33333,46.66667,5.454545,11.51515,76552,38352,74434,106115,107989,50625,,,7040.60606060606,13020.6060606061,18144.2424242424,21340.6060606061,23024.8484848485,13350.303030303,,,2.79,2.68,2.82,0.1272727,0.2727273,0.1575758
"06037480901","Census Tract 4809.01, Los Angeles County, California","ACSSF","ca","140","00","0005725",,,,,"06","037",,,"480901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480901","Census Tract 4809.01",,,,2.79,1318,377,344,282,142,116,57,0,1667,349,63,132,64,66,15,9,0,1318,377,344,282,142,116,57,0,100.6061,54.54546,24.84848,38.18182,23.63636,20.60606,12.72727,9.090909,7.878788,112.7273,84.84849,86.06061,61.21212,50.30303,44.84848,35.75758,7.878788,74886,,75929,122768,57188,77546,2499,,5205.45454545455,,11326.6666666667,15474.5454545455,30961.2121212121,22826.0606060606,,,2.79,2.86,2.78,0.1454545,0.230303,0.1878788
"06037480902","Census Tract 4809.02, Los Angeles County, California","ACSSF","ca","140","00","0005726",,,,,"06","037",,,"480902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480902","Census Tract 4809.02",,,,3.2,1160,175,299,291,188,153,31,23,1411,251,9,96,63,48,35,0,0,1160,175,299,291,188,153,31,23,123.0303,56.9697,9.090909,37.57576,26.06061,23.63636,24.24242,7.878788,7.878788,126.6667,44.84848,52.72727,132.7273,53.93939,46.66667,18.78788,19.39394,56420,,54886,,62857,91410,133750,,14350.9090909091,,19364.2424242424,,31984.8484848485,12847.2727272727,48536.3636363636,,3.2,3.26,3.19,0.1575758,0.3151515,0.1878788
"06037480903","Census Tract 4809.03, Los Angeles County, California","ACSSF","ca","140","00","0005727",,,,,"06","037",,,"480903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037480903","Census Tract 4809.03",,,,2.85,671,181,143,121,139,74,8,5,1041,370,94,133,50,67,8,6,12,671,181,143,121,139,74,8,5,107.2727,38.18182,29.09091,27.27273,15.75758,20,7.272727,6.060606,7.272727,109.697,93.93939,36.36364,35.15152,63.63636,24.24242,7.272727,4.848485,69866,,61731,68385,,93750,133438,,9801.21212121212,,16747.8787878788,7001.21212121212,,16774.5454545455,51042.4242424242,,2.85,2.73,2.91,0.2121212,0.2545455,0.3090909
"06037481001","Census Tract 4810.01, Los Angeles County, California","ACSSF","ca","140","00","0005728",,,,,"06","037",,,"481001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481001","Census Tract 4810.01",,,,2.6,1174,371,324,237,146,96,0,0,1705,531,135,195,88,62,28,8,15,1174,371,324,237,146,96,0,0,131.5152,84.84849,40,65.45454,36.9697,26.66667,16.36364,8.484848,12.72727,128.4848,85.45454,77.57576,61.81818,68.48485,49.09091,7.878788,7.878788,56484,33333,73177,80625,98250,47222,,,8632.72727272727,6148.48484848485,14414.5454545455,27357.5757575758,38484.2424242424,26920,,,2.6,2.71,2.55,0.1575758,0.230303,0.2363636
"06037481002","Census Tract 4810.02, Los Angeles County, California","ACSSF","ca","140","00","0005729",,,,,"06","037",,,"481002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481002","Census Tract 4810.02",,,,2.62,1424,356,388,278,313,60,29,0,2026,602,101,355,48,46,12,40,0,1424,356,388,278,313,60,29,0,132.7273,97.57576,40,78.78788,29.09091,33.33333,13.93939,33.93939,11.51515,144.8485,96.36364,90.90909,73.93939,104.2424,35.15152,25.45455,11.51515,73210,,78227,,85444,,,,7488.48484848485,,11388.4848484849,,12130.9090909091,,,,2.62,2.57,2.65,0.1636364,0.2787879,0.2060606
"06037481101","Census Tract 4811.01, Los Angeles County, California","ACSSF","ca","140","00","0005730",,,,,"06","037",,,"481101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481101","Census Tract 4811.01",,,,2.74,1109,355,283,275,127,50,12,7,1407,298,34,95,78,29,22,0,40,1109,355,283,275,127,50,12,7,80,75.15151,26.06061,32.72727,46.66667,15.15152,13.93939,7.878788,35.75758,78.18182,58.18182,60.60606,61.21212,36.9697,22.42424,9.69697,6.666667,67639,42279,66818,99191,102222,140313,,,5910.30303030303,11846.0606060606,25887.8787878788,22697.5757575758,44751.5151515152,18341.2121212121,,,2.74,3.67,2.49,0.169697,0.6060606,0.1151515
"06037481102","Census Tract 4811.02, Los Angeles County, California","ACSSF","ca","140","00","0005731",,,,,"06","037",,,"481102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481102","Census Tract 4811.02",,,,2.91,1132,146,415,210,259,102,0,0,1281,149,78,14,8,20,29,0,0,1132,146,415,210,259,102,0,0,62.42424,46.66667,35.15152,7.878788,8.484848,12.12121,28.48485,7.878788,7.878788,74.54546,38.78788,66.66666,55.75758,54.54546,36.9697,7.878788,7.878788,68068,42222,72917,64569,66680,76118,,,5754.54545454546,12247.8787878788,27776.3636363636,16121.8181818182,6823.0303030303,23969.696969697,,,2.91,2.57,2.95,0.1393939,0.7333333,0.1212121
"06037481103","Census Tract 4811.03, Los Angeles County, California","ACSSF","ca","140","00","0005732",,,,,"06","037",,,"481103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481103","Census Tract 4811.03",,,,3.04,768,111,253,143,166,79,8,8,1705,937,101,435,156,117,60,28,40,768,111,253,143,166,79,8,8,178.1818,123.6364,25.45455,135.7576,39.39394,37.57576,29.69697,16.36364,23.63636,130.303,32.72727,110.9091,44.24242,70.30303,42.42424,7.878788,8.484848,75697,,77500,44856,80208,,206250,198684,11591.5151515152,,15305.4545454545,8045.45454545455,22107.8787878788,,71358.1818181818,52712.1212121212,3.04,2.98,3.11,0.2181818,0.3212121,0.2848485
"06037481201","Census Tract 4812.01, Los Angeles County, California","ACSSF","ca","140","00","0005733",,,,,"06","037",,,"481201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481201","Census Tract 4812.01",,,,3.3,680,66,103,238,93,130,24,26,1285,605,65,210,160,148,22,0,0,680,66,103,238,93,130,24,26,90.30303,76.36364,26.66667,58.78788,49.69697,38.18182,12.12121,7.878788,7.878788,88.48485,29.09091,33.93939,63.63636,30.30303,55.15152,16.9697,23.63636,81658,49485,89917,85000,138155,47946,,,6817.57575757576,8147.27272727273,22904.8484848485,8332.72727272727,28766.0606060606,14810.303030303,,,3.3,2.93,3.63,0.1636364,0.1575758,0.2484848
"06037481203","Census Tract 4812.03, Los Angeles County, California","ACSSF","ca","140","00","0005734",,,,,"06","037",,,"481203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481203","Census Tract 4812.03",,,,3.17,1052,338,238,196,122,103,20,35,1958,906,57,238,307,140,101,58,5,1052,338,238,196,122,103,20,35,121.2121,109.697,28.48485,54.54546,106.6667,42.42424,35.15152,24.24242,5.454545,90.30303,78.78788,64.24242,59.39394,49.09091,38.78788,19.39394,27.27273,69861,23520,80405,69340,108500,105682,,188553,5052.12121212121,6751.51515151515,18456.9696969697,2388.48484848485,32660,44952.1212121212,,48561.8181818182,3.17,3.5,2.9,0.169697,0.1575758,0.2969697
"06037481300","Census Tract 4813, Los Angeles County, California","ACSSF","ca","140","00","0005735",,,,,"06","037",,,"481300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481300","Census Tract 4813",,,,3.95,332,20,41,48,143,30,24,26,848,516,31,147,104,105,74,32,23,332,20,41,48,143,30,24,26,61.21212,45.45454,12.72727,41.21212,26.66667,23.0303,26.66667,14.54545,11.51515,56.9697,10.30303,15.15152,17.57576,51.51515,16.9697,12.12121,12.12121,69583,,69318,74500,91429,50789,,149464,9667.27272727273,,12819.3939393939,23601.8181818182,42879.3939393939,5016.9696969697,,80197.5757575758,3.95,3.79,4.19,0.169697,0.230303,0.3090909
"06037481401","Census Tract 4814.01, Los Angeles County, California","ACSSF","ca","140","00","0005736",,,,,"06","037",,,"481401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481401","Census Tract 4814.01",,,,3.32,910,80,310,277,185,24,24,10,1599,689,49,201,161,170,86,0,22,910,80,310,277,185,24,24,10,84.84849,72.72727,21.81818,44.84848,44.84848,44.24242,41.81818,11.51515,18.18182,72.72727,26.66667,55.15152,51.51515,43.0303,15.75758,14.54545,9.090909,71767,25446,39972,71324,118188,167500,111250,,16354.5454545455,10303.6363636364,9207.87878787879,20418.1818181818,30888.4848484849,77372.1212121212,35369.0909090909,,3.32,3.5,3.18,0.1333333,0.2484848,0.1636364
"06037481403","Census Tract 4814.03, Los Angeles County, California","ACSSF","ca","140","00","0005737",,,,,"06","037",,,"481403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481403","Census Tract 4814.03",,,,3.68,539,80,50,263,44,12,13,77,905,366,111,38,70,51,12,13,71,539,80,50,263,44,12,13,77,86.66666,78.78788,43.0303,21.81818,40,25.45455,15.75758,13.33333,63.0303,76.36364,47.87879,24.24242,75.75758,32.12121,12.12121,12.72727,46.06061,55179,,66250,71086,,,,105317,20547.8787878788,,20933.9393939394,8116.9696969697,,,,37452.1212121212,3.68,4.03,3.44,0.4969697,1.072727,0.4121212
"06037481404","Census Tract 4814.04, Los Angeles County, California","ACSSF","ca","140","00","0005738",,,,,"06","037",,,"481404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481404","Census Tract 4814.04",,,,3.39,490,142,106,55,121,18,31,17,1142,652,57,121,266,95,31,41,41,490,142,106,55,121,18,31,17,101.2121,110.303,29.09091,41.21212,98.78788,40.60606,21.81818,38.78788,23.63636,92.12122,61.81818,46.06061,32.72727,58.78788,17.57576,19.39394,17.57576,78600,35221,39018,111281,109309,,161524,227308,19309.0909090909,14760,17533.3333333333,17995.1515151515,37097.5757575758,,35113.3333333333,98575.1515151515,3.39,3.58,3.13,0.2727273,0.3030303,0.430303
"06037481500","Census Tract 4815, Los Angeles County, California","ACSSF","ca","140","00","0005739",,,,,"06","037",,,"481500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481500","Census Tract 4815",,,,2.7,577,164,244,87,47,29,6,0,1519,942,175,323,153,207,47,37,0,577,164,244,87,47,29,6,0,115.1515,83.0303,48.48485,46.66667,34.54546,44.24242,22.42424,20.60606,7.878788,115.7576,44.24242,100.6061,34.54546,27.87879,21.81818,6.666667,7.878788,67909,39261,53036,86429,120417,148553,,,6952.12121212121,21787.2727272727,21495.7575757576,19465.4545454545,12343.6363636364,20112.1212121212,,,2.7,2.9,2.38,0.1090909,0.1515152,0.2181818
"06037481603","Census Tract 4816.03, Los Angeles County, California","ACSSF","ca","140","00","0005740",,,,,"06","037",,,"481603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481603","Census Tract 4816.03",,,,2.78,581,148,206,95,71,25,36,0,1151,570,113,201,128,71,32,12,13,581,148,206,95,71,25,36,0,81.21212,83.63636,35.75758,53.33333,58.18182,24.24242,16.36364,9.69697,10.30303,76.36364,40,54.54546,29.09091,26.66667,20.60606,26.06061,7.878788,71699,30125,81750,83482,88750,130063,63611,,8677.57575757576,15779.3939393939,8017.57575757576,31744.8484848485,53573.9393939394,43566.6666666667,482.424242424242,,2.78,2.86,2.71,0.1636364,0.230303,0.2727273
"06037481604","Census Tract 4816.04, Los Angeles County, California","ACSSF","ca","140","00","0005741",,,,,"06","037",,,"481604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481604","Census Tract 4816.04",,,,2.82,897,156,269,223,161,79,0,9,1413,516,114,105,164,84,39,10,0,897,156,269,223,161,79,0,9,110.303,98.78788,38.78788,35.75758,84.84849,28.48485,19.39394,9.69697,7.878788,88.48485,47.87879,53.33333,55.75758,70.30303,35.15152,7.878788,7.878788,68036,47396,84265,51187,121920,70000,,,10058.7878787879,12323.0303030303,19034.5454545455,2032.72727272727,9120.60606060606,9560.60606060606,,,2.82,2.8,2.83,0.1030303,0.2060606,0.1393939
"06037481605","Census Tract 4816.05, Los Angeles County, California","ACSSF","ca","140","00","0005742",,,,,"06","037",,,"481605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481605","Census Tract 4816.05",,,,2.72,580,151,176,144,69,12,21,7,1011,431,57,186,101,47,40,0,0,580,151,176,144,69,12,21,7,63.63636,56.9697,23.63636,39.39394,40,21.21212,21.81818,7.878788,7.878788,67.87878,50.90909,36.36364,44.84848,26.66667,10.90909,12.12121,8.484848,82358,50978,81333,81509,125667,108333,,,9971.51515151515,16280,35217.5757575758,12544.2424242424,40240.6060606061,22651.5151515152,,,2.72,2.76,2.69,0.1575758,0.1757576,0.2484848
"06037481606","Census Tract 4816.06, Los Angeles County, California","ACSSF","ca","140","00","0005743",,,,,"06","037",,,"481606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481606","Census Tract 4816.06",,,,3.08,1156,246,359,215,173,122,14,27,1611,455,79,88,110,38,105,35,0,1156,246,359,215,173,122,14,27,101.8182,86.06061,27.87879,44.84848,25.45455,20.60606,68.48485,30.90909,7.878788,75.15151,45.45454,68.48485,45.45454,46.66667,35.15152,12.12121,21.21212,63750,20536,77770,63750,74395,92517,,,4603.63636363636,11485.4545454545,22115.7575757576,4924.84848484849,23114.5454545455,39761.8181818182,,,3.08,3.29,2.99,0.1393939,0.3090909,0.1636364
"06037481711","Census Tract 4817.11, Los Angeles County, California","ACSSF","ca","140","00","0005744",,,,,"06","037",,,"481711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481711","Census Tract 4817.11",,,,3.24,1036,94,312,261,248,90,21,10,1325,289,65,82,65,27,29,14,7,1036,94,312,261,248,90,21,10,92.12122,50.90909,27.87879,24.84848,25.45455,13.33333,21.81818,9.69697,7.878788,88.48485,33.33333,70.90909,63.63636,55.75758,52.72727,18.18182,9.69697,59958,28250,39327,65278,75707,66205,98988,,5853.93939393939,15027.8787878788,11910.303030303,23329.0909090909,8836.9696969697,4411.51515151515,7951.51515151515,,3.24,2.95,3.32,0.169697,0.3333333,0.2060606
"06037481712","Census Tract 4817.12, Los Angeles County, California","ACSSF","ca","140","00","0005745",,,,,"06","037",,,"481712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481712","Census Tract 4817.12",,,,3.06,1233,179,338,268,279,142,27,0,1709,476,71,125,128,102,48,0,2,1233,179,338,268,279,142,27,0,133.3333,56.9697,28.48485,43.63636,36.9697,32.12121,21.21212,11.51515,6.060606,135.1515,43.63636,116.3636,61.81818,64.84849,77.57576,18.78788,11.51515,43984,,22059,51953,60461,58191,,,7827.27272727273,,2579.39393939394,5226.66666666667,14034.5454545455,14670.303030303,,,3.06,3.07,3.05,0.1636364,0.2363636,0.230303
"06037481713","Census Tract 4817.13, Los Angeles County, California","ACSSF","ca","140","00","0005746",,,,,"06","037",,,"481713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481713","Census Tract 4817.13",,,,2.89,593,126,170,216,11,58,0,12,968,375,80,139,72,9,37,0,38,593,126,170,216,11,58,0,12,106.0606,66.66666,39.39394,50.30303,33.93939,10.90909,22.42424,7.878788,24.24242,107.2727,49.69697,65.45454,60.60606,10.30303,43.63636,7.878788,11.51515,65658,,,76310,,130795,,,12652.1212121212,,,37873.9393939394,,65516.3636363636,,,2.89,3.23,2.68,0.2606061,0.5151515,0.3151515
"06037481714","Census Tract 4817.14, Los Angeles County, California","ACSSF","ca","140","00","0005747",,,,,"06","037",,,"481714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481714","Census Tract 4817.14",,,,2.89,700,157,217,151,89,58,17,11,952,252,82,78,6,27,42,17,0,700,157,217,151,89,58,17,11,67.87878,36.36364,20,18.78788,4.848485,10.90909,15.15152,14.54545,7.878788,69.69697,46.06061,41.81818,32.72727,21.81818,18.78788,11.51515,7.878788,39803,17708,30417,45121,88000,47000,,,4071.51515151515,7749.09090909091,9058.78787878788,3369.09090909091,28698.7878787879,14491.5151515152,,,2.89,2.9,2.88,0.1575758,0.3333333,0.1878788
"06037481800","Census Tract 4818, Los Angeles County, California","ACSSF","ca","140","00","0005748",,,,,"06","037",,,"481800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481800","Census Tract 4818",,,,2.92,149,24,66,14,11,19,15,0,845,696,122,223,167,92,77,6,9,149,24,66,14,11,19,15,0,44.24242,50.90909,30.90909,33.93939,32.72727,20,22.42424,5.454545,6.666667,36.36364,14.54545,24.24242,10.30303,7.272727,15.15152,13.93939,7.878788,109327,32917,63750,138750,161458,193106,,,15000,19908.4848484848,24242.4242424242,41132.1212121212,9571.51515151515,13354.5454545455,,,2.92,2.93,2.89,0.1272727,0.1575758,0.430303
"06037481901","Census Tract 4819.01, Los Angeles County, California","ACSSF","ca","140","00","0005749",,,,,"06","037",,,"481901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481901","Census Tract 4819.01",,,,2.76,637,111,148,196,122,45,10,5,2070,1433,413,374,277,219,89,57,4,637,111,148,196,122,45,10,5,124.2424,117.5758,98.18182,68.48485,53.33333,49.09091,27.87879,29.69697,4.242424,111.5152,43.0303,41.81818,87.87878,41.81818,31.51515,9.090909,4.848485,92500,,91406,108224,118603,129500,91094,,10164.2424242424,,33318.1818181818,16900.6060606061,22295.7575757576,29892.1212121212,53213.9393939394,,2.76,2.69,2.91,0.1030303,0.1393939,0.2242424
"06037481902","Census Tract 4819.02, Los Angeles County, California","ACSSF","ca","140","00","0005750",,,,,"06","037",,,"481902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481902","Census Tract 4819.02",,,,2.99,503,78,120,153,62,70,0,20,1094,591,145,169,140,60,9,68,0,503,78,120,153,62,70,0,20,67.87878,76.36364,50.90909,36.9697,38.78788,31.51515,8.484848,37.57576,7.878788,60,27.87879,36.9697,47.87879,35.15152,32.72727,7.878788,15.75758,69035,66685,122670,54698,74091,53692,180690,,5416.9696969697,19692.7272727273,21600.6060606061,16493.9393939394,31819.3939393939,5004.84848484849,105683.03030303,,2.99,2.8,3.22,0.1636364,0.2727273,0.1818182
"06037482001","Census Tract 4820.01, Los Angeles County, California","ACSSF","ca","140","00","0005751",,,,,"06","037",,,"482001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482001","Census Tract 4820.01",,,,2.84,142,91,35,16,0,0,0,0,927,785,120,288,99,130,119,29,0,142,91,35,16,0,0,0,0,56.9697,60,30.90909,52.72727,29.09091,30.30303,30.90909,18.78788,7.878788,42.42424,37.57576,17.57576,10.90909,7.878788,7.878788,7.878788,7.878788,94107,,87458,,156250,135859,207212,,24584.8484848485,,5751.51515151515,,27243.0303030303,27547.2727272727,80248.4848484848,,2.84,3.08,1.51,0.1393939,0.169697,0.2060606
"06037482002","Census Tract 4820.02, Los Angeles County, California","ACSSF","ca","140","00","0005752",,,,,"06","037",,,"482002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482002","Census Tract 4820.02",,,,2.73,1137,307,309,213,132,96,80,0,2589,1452,273,656,117,252,106,48,0,1137,307,309,213,132,96,80,0,144.8485,143.6364,78.78788,141.8182,46.66667,92.12122,43.0303,30.90909,11.51515,95.75758,86.66666,86.66666,82.42424,53.93939,61.21212,25.45455,11.51515,83917,56828,86619,60489,157391,,131700,,5359.39393939394,8856.36363636364,14863.0303030303,19609.0909090909,32892.7272727273,,29409.696969697,,2.73,2.63,2.85,0.1090909,0.1757576,0.1939394
"06037482101","Census Tract 4821.01, Los Angeles County, California","ACSSF","ca","140","00","0005753",,,,,"06","037",,,"482101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482101","Census Tract 4821.01",,,,3.06,756,182,190,177,83,69,24,31,1474,718,131,199,177,125,61,0,25,756,182,190,177,83,69,24,31,95.75758,75.15151,35.15152,35.75758,48.48485,42.42424,32.72727,7.878788,13.93939,89.09091,47.27273,67.87878,46.06061,36.36364,32.72727,16.9697,20.60606,68587,27096,87067,70962,96667,198276,,85156,9473.93939393939,5475.15151515152,21495.7575757576,12421.8181818182,47769.696969697,48444.8484848485,,33414.5454545455,3.06,3.1,3.02,0.1454545,0.2060606,0.2606061
"06037482102","Census Tract 4821.02, Los Angeles County, California","ACSSF","ca","140","00","0005754",,,,,"06","037",,,"482102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482102","Census Tract 4821.02",,,,2.86,226,58,51,84,9,24,0,0,1068,842,129,313,174,181,25,14,6,226,58,51,84,9,24,0,0,89.09091,82.42424,36.9697,49.69697,59.39394,30.90909,13.33333,10.30303,5.454545,53.93939,32.72727,14.54545,35.75758,6.666667,13.93939,7.878788,7.878788,85000,75865,52059,106250,136176,,,,13670.9090909091,29863.0303030303,6063.63636363636,61223.0303030303,37186.0606060606,,,,2.86,2.88,2.79,0.1393939,0.1515152,0.3818182
"06037482201","Census Tract 4822.01, Los Angeles County, California","ACSSF","ca","140","00","0005755",,,,,"06","037",,,"482201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482201","Census Tract 4822.01",,,,2.95,695,153,185,106,138,79,0,34,1278,583,130,107,262,76,0,0,8,695,153,185,106,138,79,0,34,129.0909,134.5455,51.51515,35.75758,109.697,29.09091,7.878788,7.878788,6.666667,64.84849,43.0303,43.63636,38.78788,41.21212,38.18182,7.878788,25.45455,54141,12695,25000,56429,99038,53672,,93804,3529.69696969697,7157.57575757576,3284.84848484849,18112.7272727273,15666.0606060606,31521.8181818182,,4807.27272727273,2.95,2.67,3.19,0.1757576,0.2121212,0.2606061
"06037482202","Census Tract 4822.02, Los Angeles County, California","ACSSF","ca","140","00","0005756",,,,,"06","037",,,"482202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482202","Census Tract 4822.02",,,,3.12,1154,60,555,149,166,147,22,55,1672,518,134,160,75,104,18,27,0,1154,60,555,149,166,147,22,55,146.0606,79.39394,47.27273,40,27.27273,44.84848,12.12121,19.39394,11.51515,155.1515,29.69697,129.697,42.42424,80,50.30303,20,23.0303,61250,55463,51519,52000,75577,63867,,64438,10206.6666666667,32507.8787878788,22541.8181818182,8143.0303030303,40718.1818181818,14367.8787878788,,5952.12121212121,3.12,2.81,3.25,0.1575758,0.3030303,0.2121212
